ImageNumber	ObjectNumber	Metadata_Cortex_region	Metadata_Cortex_region	Metadata_FileLocation	Metadata_Frame	Metadata_Iteration	Metadata_Layer	Metadata_Layer	Metadata_Pt_type	Metadata_Pt_type	Metadata_Sample_number	Metadata_Sample_number	Metadata_Series	FileName_Microglia_impression_for_MoBIE	FileName_Pre_IBA1	FileName_ROI_Mask	FileName_ROI_MaskForMobie	PathName_Microglia_impression_for_MoBIE	PathName_Pre_IBA1	PathName_ROI_Mask	PathName_ROI_MaskForMobie	Location_Center_X	Location_Center_Y	Number_Object_Number	Parent_Microglia_total
138	13	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1362.7705035971223	772.7381294964028	13	13
138	14	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	996.4092247301276	794.4818449460255	14	14
138	15	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	729.8059210526316	825.8305921052631	15	15
138	16	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1028.6181069958848	830.0954732510288	16	16
138	17	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	261.79905913978496	850.138440860215	17	17
138	18	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1025.9027921406412	890.6442605997931	18	18
138	19	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	788.359649122807	895.9269005847954	19	19
138	20	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	559.2503816793893	910.9282442748091	20	20
138	21	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	511.3529411764706	942.1023965141612	21	21
138	22	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	875.0804721030042	1019.0879828326181	22	22
138	23	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1460.0630855715178	1018.5902560899438	23	23
138	24	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	166.94573643410854	1038.0077519379845	24	24
138	25	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1120.4113636363636	1071.1095454545455	25	25
138	26	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	190.5739837398374	1084.9569105691057	26	26
138	27	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	894.2348242811502	1092.1437699680512	27	27
138	28	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	414.00067613252196	1126.2183908045977	28	28
138	29	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	586.9753846153847	1126.7615384615385	29	29
138	30	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	376.3283378746594	1170.467302452316	30	30
138	31	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1560.4805194805194	1175.2801484230056	31	31
138	32	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	309.8027048528242	1240.5855210819411	32	32
138	33	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	418.2269565217391	1240.2495652173914	33	33
138	34	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1290.1853658536586	1296.918699186992	34	34
138	35	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1188.8235294117646	1358.607142857143	35	35
138	36	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	290.6135881104034	1367.5146496815287	36	36
138	37	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	761.1210317460317	1359.1121031746031	37	37
138	38	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1250.090322580645	1362.7693548387097	38	38
138	39	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	489.3266475644699	1378.246418338109	39	39
138	40	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	967.2209026128266	1390.5059382422803	40	40
138	41	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	913.4894851341552	1452.2204496011602	41	41
138	42	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	491.6704301075269	1523.8150537634408	42	42
138	43	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	745.3572453371593	1504.7819225251076	43	43
138	44	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	644.0939457202505	1556.98121085595	44	44
138	45	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	850.843373493976	1551.3443775100402	45	45
138	46	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	828.5716049382715	1607.8370370370371	46	46
138	47	OC	OC	nan	0	1	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.1-normalized_total_label.tiff	iba1-CJD28OCL2.1-normalized.tif	mask-CJD28OCL2.1.tif	mask-CJD28OCL2.1.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	941.5242814667988	1685.005946481665	47	47
139	1	OC	OC	nan	0	2	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.2-normalized_total_label.tiff	iba1-CJD28OCL2.2-normalized.tif	mask-CJD28OCL2.2.tif	mask-CJD28OCL2.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	838.3279164248404	166.60708067324435	1	1
139	2	OC	OC	nan	0	2	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.2-normalized_total_label.tiff	iba1-CJD28OCL2.2-normalized.tif	mask-CJD28OCL2.2.tif	mask-CJD28OCL2.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1125.2259414225941	204.68828451882845	2	2
139	3	OC	OC	nan	0	2	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.2-normalized_total_label.tiff	iba1-CJD28OCL2.2-normalized.tif	mask-CJD28OCL2.2.tif	mask-CJD28OCL2.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1403.518	220.026	3	3
139	4	OC	OC	nan	0	2	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.2-normalized_total_label.tiff	iba1-CJD28OCL2.2-normalized.tif	mask-CJD28OCL2.2.tif	mask-CJD28OCL2.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1000.7347368421052	256.28526315789475	4	4
139	5	OC	OC	nan	0	2	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.2-normalized_total_label.tiff	iba1-CJD28OCL2.2-normalized.tif	mask-CJD28OCL2.2.tif	mask-CJD28OCL2.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	798.2424242424242	316.1129476584022	5	5
139	6	OC	OC	nan	0	2	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.2-normalized_total_label.tiff	iba1-CJD28OCL2.2-normalized.tif	mask-CJD28OCL2.2.tif	mask-CJD28OCL2.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	1392.3423271500844	340.3237774030354	6	6
139	7	OC	OC	nan	0	2	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.2-normalized_total_label.tiff	iba1-CJD28OCL2.2-normalized.tif	mask-CJD28OCL2.2.tif	mask-CJD28OCL2.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	874.1227830832197	367.1282401091405	7	7
139	8	OC	OC	nan	0	2	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.2-normalized_total_label.tiff	iba1-CJD28OCL2.2-normalized.tif	mask-CJD28OCL2.2.tif	mask-CJD28OCL2.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	469.2933920704846	402.8559471365639	8	8
139	9	OC	OC	nan	0	2	2	2	CJD	CJD	28	28	0	iba1-CJD28OCL2.2-normalized_total_label.tiff	iba1-CJD28OCL2.2-normalized.tif	mask-CJD28OCL2.2.tif	mask-CJD28OCL2.2.tiff	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\ROI Masks	D:\GeoMx Images\GeoMx DIArun1\IBA1 only\Original Images\Normalized Microglia	821.068345323741	442.99640287769785	9	9
